route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
SIM1C,YU_D6-Weekday,YU_D6-Weekday-131400_SIM1_574,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087330,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-130200_MISC_779,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087334,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-133800_MISC_784,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087336,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-132600_SIM1_578,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087335,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-137400_SIM1_575,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087510,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-138600_SIM1_570,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087326,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-139800_SIM1_571,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087327,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-140800_SIM1_572,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087328,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-144100_SIM1_577,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087546,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-145100_MISC_782,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087331,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-150000_SIM1_578,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087335,SIM1C0110
